Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
41861,773.212,290.9107511,183.8934817,1.581952489,0.774862159,42423,230.8659364,0.743798863,0.986752469,0.879877661,0.793597127,0.006949446,0.001700319,0.629796401,0.996307984,SIRA
41867,763.931,281.9307647,189.5290707,1.487533093,0.740320623,42267,230.882481,0.802464876,0.990536352,0.901516,0.818933263,0.006733961,0.001868291,0.670651689,0.997616581,SIRA
41885,761.417,275.5852317,193.8251485,1.421823916,0.71087144,42351,230.9321076,0.809199977,0.988996718,0.907869123,0.837969822,0.006579569,0.002001201,0.702193423,0.998395403,SIRA
41889,771.13,283.532964,188.6554447,1.502914292,0.74651023,42520,230.9431343,0.709441951,0.985159925,0.885227013,0.814519522,0.006768673,0.001837762,0.663442052,0.997096541,SIRA
41900,765.816,283.7377751,188.4504276,1.505636143,0.747580606,42419,230.973455,0.801699066,0.987764917,0.897790521,0.814038437,0.006771785,0.001834267,0.662658577,0.997722705,SIRA
41908,781.763,293.4159602,182.5739367,1.607107594,0.782829813,42480,230.9955039,0.714556088,0.98653484,0.861700957,0.787262914,0.007001431,0.001658998,0.619782896,0.996057799,SIRA
41912,773.023,284.6662487,188.0211612,1.514011757,0.750828814,42456,231.0065276,0.710084034,0.987186735,0.88138046,0.811499532,0.006791999,0.001816898,0.65853149,0.997024419,SIRA
41915,803.1,305.6487655,175.2261643,1.744310085,0.819350741,42534,231.014795,0.682399101,0.985446937,0.81665774,0.755817857,0.007292109,0.001467917,0.571260633,0.996455684,SIRA
41915,773.699,289.5639307,185.1824735,1.563668123,0.768772884,42450,231.014795,0.731067081,0.987396938,0.879903942,0.797802387,0.006908361,0.001726379,0.636488648,0.99525701,SIRA
41928,774.592,295.1548321,181.783815,1.623658476,0.787829759,42445,231.050617,0.796035769,0.987819531,0.878148565,0.782811568,0.007039564,0.001630626,0.612793952,0.994968094,SIRA
41936,782.3,283.0023939,189.4005478,1.494200504,0.7430335,42603,231.0726586,0.748109034,0.984343826,0.861093294,0.816504254,0.006748436,0.001850191,0.666679197,0.996152392,SIRA
41943,754.232,277.8627259,192.819817,1.441048593,0.720033673,42276,231.0919432,0.774885457,0.99212319,0.926529914,0.831676658,0.00662477,0.001955098,0.691686063,0.996753228,SIRA
41943,760.064,276.5469405,193.2997925,1.430663411,0.715144708,42362,231.0919432,0.773713337,0.99010906,0.912365866,0.8356337,0.006593399,0.001983138,0.698283681,0.999008913,SIRA
41944,776.608,283.7794886,189.0303216,1.50123793,0.745847328,42439,231.094698,0.763895971,0.9883362,0.873928674,0.814346023,0.006765675,0.001835384,0.663159446,0.995560113,SIRA
41944,762.595,287.6225867,186.0092921,1.546280744,0.762733359,42351,231.094698,0.744783991,0.990389837,0.906341366,0.803465057,0.0068573,0.001762791,0.645556098,0.998210964,SIRA
41945,779.596,305.9030809,175.3677635,1.74435184,0.819360343,42389,231.0974528,0.725390841,0.989525584,0.86726308,0.75545971,0.007292957,0.001465307,0.570719374,0.995535389,SIRA
41949,774.378,296.4984314,180.7257045,1.640599118,0.792760369,42497,231.1084716,0.788307588,0.987104972,0.879074058,0.77945934,0.007068069,0.001609364,0.607556863,0.996757253,SIRA
41955,765.642,292.8365735,183.204409,1.598414444,0.78012797,42360,231.1249989,0.694216927,0.990439093,0.899377651,0.789262748,0.006979778,0.001670736,0.622935686,0.995709398,SIRA
41957,767.143,287.962974,186.1666946,1.546801777,0.762918012,42310,231.1305077,0.721542933,0.991656819,0.895904336,0.802639674,0.006863288,0.001757092,0.644230447,0.9964968,SIRA
41967,793.339,314.8587054,170.7036929,1.844475067,0.840275484,42402,231.1580498,0.781799553,0.98974105,0.837915415,0.734164391,0.007502531,0.0013445,0.538997353,0.994167179,SIRA
41971,776.919,284.1330705,189.8432571,1.496671911,0.7440274,42834,231.1690657,0.689077148,0.979852454,0.873791259,0.813594367,0.006769747,0.001829717,0.661935794,0.990700711,SIRA
41973,777.916,305.7267058,175.5005706,1.742026847,0.818824478,42458,231.1745735,0.657884013,0.988576947,0.871594472,0.756147792,0.00728389,0.001468824,0.571759483,0.99602037,SIRA
41974,780.738,287.8867489,186.9834501,1.539637592,0.760358605,42558,231.1773273,0.705066183,0.986277551,0.865325669,0.803014825,0.006858692,0.0017592,0.644832809,0.992808834,SIRA
41976,776.646,290.0912895,185.3604519,1.565011773,0.769229305,42510,231.1828349,0.6996,0.98743825,0.87450983,0.796931322,0.006910885,0.001719479,0.635099532,0.993938245,SIRA
41982,766.608,284.0844061,189.2769573,1.500892714,0.745710466,42506,231.1993568,0.686586204,0.987672329,0.897689808,0.813840365,0.006766814,0.001831137,0.66233614,0.994095486,SIRA
41986,776.212,293.9542722,183.228814,1.60430156,0.78196351,42584,231.2103707,0.789151192,0.985957167,0.875696594,0.78655217,0.007001245,0.001652971,0.618664316,0.992524128,SIRA
41993,759.674,284.925087,187.9266446,1.516150557,0.75164744,42368,231.2296439,0.769102564,0.99114898,0.914391626,0.811545401,0.006785061,0.001815452,0.658605937,0.998545759,SIRA
41995,781.314,302.5165591,177.1723573,1.707470418,0.810555607,42526,231.2351502,0.803393786,0.987513521,0.864482561,0.764371877,0.007203633,0.001516876,0.584264367,0.997614123,SIRA
42001,768.513,285.1778583,188.8218465,1.510301183,0.749398191,42528,231.2516684,0.772304354,0.987608164,0.893649173,0.810903307,0.006789787,0.001810974,0.657564173,0.993119949,SIRA
42001,767.935,282.0922743,190.6128594,1.479922578,0.737166611,42496,231.2516684,0.795473485,0.988351845,0.894994922,0.819773136,0.006716323,0.001871053,0.672027995,0.994549403,SIRA
42021,757.871,283.8435553,189.6580816,1.496606698,0.744001254,42517,231.3067204,0.793987605,0.988334078,0.919360137,0.814909185,0.006754802,0.001837508,0.66407698,0.993862057,SIRA
42026,775.61,282.6605008,190.1728942,1.486334328,0.739827921,42503,231.3204814,0.707329799,0.988777263,0.877892059,0.818368611,0.006725848,0.001860898,0.669727183,0.995438503,SIRA
42033,781.968,292.6835232,184.3782563,1.587408023,0.776629398,43083,231.3397454,0.795657606,0.975628438,0.86381808,0.790409186,0.006963184,0.001676469,0.624746681,0.991727894,SIRA
42037,772.972,290.2907318,184.9638009,1.569446186,0.770725412,42536,231.3507526,0.783264082,0.988268761,0.884125779,0.796962243,0.006905601,0.001718431,0.635148816,0.996831887,SIRA
42039,774.13,284.2984726,189.1280152,1.503206557,0.746625516,42569,231.3562561,0.740318746,0.987549625,0.881524617,0.813779455,0.006762732,0.001829485,0.662237001,0.995479003,SIRA
42040,765.575,278.4441063,193.2416194,1.440911679,0.71997012,42520,231.3590077,0.686771,0.988711195,0.901357518,0.830899281,0.006623314,0.001947371,0.690393615,0.994796223,SIRA
42041,776.552,287.8691487,186.3729721,1.54458635,0.762131268,42536,231.3617594,0.741725476,0.988362799,0.876076068,0.803704601,0.006847343,0.001762332,0.645941086,0.997711784,SIRA
42043,800.405,307.21871,177.7202562,1.728664568,0.815695697,43251,231.3672625,0.665637567,0.97207001,0.824677178,0.753102774,0.00730725,0.001449942,0.567163787,0.980435944,SIRA
42044,777.85,294.5178513,182.9759506,1.609598695,0.783594297,42486,231.3700141,0.789514206,0.989596573,0.873216995,0.785589101,0.007004991,0.00164577,0.617150236,0.993364214,SIRA
42049,766.958,278.7738539,192.5343996,1.447917123,0.723191784,42511,231.3837713,0.761067873,0.989132225,0.898302012,0.830005282,0.006629738,0.001940884,0.688908769,0.997482802,SIRA
42057,767.125,281.489008,190.672808,1.4762934,0.735640539,42444,231.4057811,0.740648774,0.990882103,0.898081772,0.822077504,0.006693036,0.001885619,0.675811422,0.997695943,SIRA
42058,789.819,280.6121809,191.6463864,1.464218482,0.730457469,42822,231.4085322,0.741763668,0.982158703,0.847233904,0.824656048,0.006672029,0.001903396,0.680057598,0.995752904,SIRA
42060,765.942,273.2295066,198.5576346,1.376071522,0.686948171,42823,231.4140343,0.779842029,0.982182472,0.900922355,0.846958431,0.006496184,0.00206199,0.717338584,0.987109198,SIRA
42061,758.676,284.1890347,188.7481953,1.505651666,0.747586689,42460,231.4167852,0.733050995,0.99060292,0.918283469,0.814305821,0.006756592,0.001832558,0.66309397,0.998388541,SIRA
42062,756.391,275.742659,194.4406527,1.418132757,0.709055577,42474,231.4195362,0.763736064,0.990299948,0.923861944,0.839259101,0.006555624,0.002006218,0.704355839,0.998870088,SIRA
42065,761.073,279.4033065,192.1554856,1.454048037,0.725961646,42566,231.4277888,0.740776614,0.988230043,0.912595088,0.828292949,0.00664218,0.001928529,0.68606921,0.997577588,SIRA
42070,767.21,283.8013457,189.15212,1.500386808,0.745509682,42564,231.4415426,0.721587596,0.988393948,0.898160324,0.815505445,0.006745932,0.001840472,0.66504913,0.997830942,SIRA
42079,783.081,292.2248838,184.8763207,1.580650689,0.774437153,42926,231.4662973,0.697272486,0.980268369,0.862306979,0.792082777,0.006944673,0.001686218,0.627395125,0.991692537,SIRA
42080,771.343,296.381604,181.4648433,1.633272862,0.790650636,42469,231.4690477,0.761284487,0.990840378,0.888772298,0.78098318,0.007043289,0.0016163,0.609934728,0.996189839,SIRA
42088,762.964,289.7585712,185.6222941,1.561011691,0.767866252,42432,231.4910494,0.799787169,0.991892911,0.908573487,0.798910101,0.006884589,0.001730013,0.63825735,0.996327185,SIRA
42090,774.855,283.443312,190.5824323,1.487247847,0.740203522,42839,231.4965495,0.75769577,0.982515932,0.880943205,0.816729623,0.00673422,0.001848333,0.667047278,0.992064628,SIRA
42095,780.972,299.4611593,179.3983854,1.669252254,0.800696185,42586,231.5102992,0.679017324,0.988470389,0.867300209,0.773089571,0.007113937,0.001567505,0.597667485,0.997657796,SIRA
42096,764.009,289.85428,185.812754,1.55992672,0.767494313,42462,231.513049,0.78858042,0.991380528,0.906261949,0.798722203,0.006885554,0.001728629,0.637957158,0.995166416,SIRA
42106,764.759,284.080714,189.3102011,1.500609647,0.745598154,42514,231.5405456,0.7736376,0.990403161,0.904700139,0.81505197,0.006746799,0.001836618,0.664309714,0.996869565,SIRA
42111,770.714,281.0600854,191.3260234,1.469011275,0.732534442,42682,231.5542927,0.800133004,0.986621995,0.890879412,0.823860465,0.006674268,0.001896697,0.678746066,0.997085623,SIRA
42116,766.156,291.4779223,184.2718623,1.58178204,0.774806584,42500,231.568039,0.800319246,0.990964706,0.901617987,0.794461677,0.006920836,0.001700709,0.631169356,0.998372352,SIRA
42119,770.656,296.3273789,181.4379924,1.633215707,0.790634043,42501,231.5762863,0.7976328,0.991011976,0.891182783,0.781487985,0.00703548,0.001618686,0.610723471,0.997443166,SIRA
42122,771.243,287.8738128,187.2325252,1.537520324,0.759593683,42610,231.5845334,0.765576154,0.988547289,0.889890104,0.80446544,0.006834286,0.001765641,0.647164643,0.995028792,SIRA
42135,883.82,302.1162231,178.1516905,1.695836971,0.807637477,42931,231.6202673,0.679761233,0.98145862,0.677836908,0.766659483,0.007170196,0.001527991,0.587766762,0.996756606,SIRA
42136,766.373,284.2758006,190.479229,1.492424146,0.742315242,42693,231.6230158,0.796220711,0.986953365,0.901535386,0.81478274,0.006746625,0.001834145,0.663870914,0.990776981,SIRA
42140,779.769,289.6573573,187.096078,1.548174394,0.763403358,42663,231.6340096,0.758131836,0.987741134,0.870908369,0.799682811,0.006873691,0.001733967,0.639492598,0.990046065,SIRA
42145,771.568,287.1095607,187.9172949,1.527850647,0.756049677,42675,231.6477512,0.716702945,0.987580551,0.889626083,0.80682702,0.006812423,0.001780751,0.65096984,0.994584691,SIRA
42146,761.926,284.2125341,189.5463045,1.499435903,0.74513159,42744,231.6504994,0.726655172,0.986009732,0.912306228,0.815060814,0.006743523,0.001835806,0.66432413,0.996111452,SIRA
42160,766.993,278.6374807,193.004773,1.443681814,0.721251379,42738,231.6889708,0.732147819,0.986475736,0.900591131,0.831506839,0.006609048,0.001948866,0.691403623,0.998166837,SIRA
42164,784.8,296.8464935,181.6844468,1.633857486,0.790820239,42724,231.6999615,0.692586935,0.986892613,0.860267825,0.780537977,0.007040283,0.001611929,0.609239534,0.995410573,SIRA
42181,773.08,295.7713326,182.1958652,1.62337017,0.787744237,42596,231.7466661,0.740992534,0.990257301,0.886906544,0.783533225,0.007011956,0.001630229,0.613924314,0.996626419,SIRA
42184,769.735,289.7952036,186.084112,1.557334479,0.766601781,42680,231.7549071,0.686152995,0.988378632,0.894695295,0.799719609,0.00686979,0.001733302,0.639551454,0.99599553,SIRA
42188,765.844,285.1425745,189.149037,1.507502121,0.74831018,42731,231.7658946,0.768115942,0.987292598,0.903895393,0.812807049,0.006758855,0.001819712,0.660655299,0.995939265,SIRA
42188,767.213,287.254415,187.9829307,1.528087757,0.756137585,42514,231.7658946,0.813058896,0.992331938,0.900672484,0.806831445,0.006808913,0.001779872,0.65097698,0.994749953,SIRA
42190,768.648,282.1692259,191.264544,1.475282454,0.735212861,42592,231.7713882,0.733152608,0.990561608,0.897355205,0.821391445,0.006688059,0.001877935,0.674683906,0.995349329,SIRA
42196,786.561,299.6811149,179.7147384,1.667537774,0.80023498,42648,231.7878682,0.700011613,0.989401613,0.857070071,0.773448364,0.007102121,0.001567809,0.598222373,0.997558404,SIRA
42205,762.295,284.0426015,189.9168647,1.495615473,0.743603309,42702,231.8125859,0.771797966,0.988361201,0.912699108,0.816119078,0.00673007,0.001841677,0.666050349,0.996155207,SIRA
42206,779.537,292.5017334,184.2382059,1.587627995,0.776700189,42781,231.8153322,0.758050901,0.986559454,0.872791668,0.792526353,0.006930335,0.00168651,0.628098021,0.997186002,SIRA
42212,766.746,289.6763496,186.7506882,1.551139395,0.76444632,42783,231.831809,0.770053086,0.986653577,0.90228296,0.800313209,0.006862417,0.001736588,0.640501233,0.993506695,SIRA
42215,767.14,282.8846158,190.5816345,1.48432254,0.738997634,42674,231.840047,0.789360509,0.989244036,0.901420439,0.819556929,0.006701045,0.001864828,0.67167356,0.996980205,SIRA
42217,768.191,287.8539186,188.0462679,1.530761136,0.757125212,43040,231.8455388,0.762039711,0.980878253,0.89899816,0.805427767,0.006818436,0.00176999,0.648713887,0.993026007,SIRA
42219,769.884,288.7779838,187.1060851,1.543391727,0.761705287,42680,231.8510305,0.807200352,0.989198688,0.895091057,0.802869483,0.006840001,0.001753136,0.644599406,0.994869391,SIRA
42234,775.133,288.6467335,186.5372819,1.547394336,0.763127732,42719,231.892214,0.712077018,0.988646738,0.883323178,0.803377233,0.006834464,0.001756153,0.645414978,0.998711482,SIRA
42236,770.841,290.0046088,186.1102611,1.558240836,0.766914472,42820,231.8977046,0.775940623,0.986361513,0.893229449,0.799634549,0.00686629,0.001731682,0.639415412,0.996363207,SIRA
42238,765.308,283.3113131,190.644562,1.486070781,0.739719397,42778,231.9031951,0.727614126,0.987376689,0.906234734,0.818545481,0.006707498,0.001857426,0.670016705,0.995692247,SIRA
42242,772.923,290.6901359,185.8034161,1.564503722,0.769056896,42734,231.9141756,0.752373319,0.988486919,0.888550007,0.797805453,0.006881543,0.001719704,0.636493541,0.995796514,SIRA
42246,775.612,286.0523306,188.5613363,1.517025368,0.75198102,42726,231.9251556,0.72190704,0.988765623,0.882483145,0.810778766,0.00677111,0.001804883,0.657362207,0.997235145,SIRA
42247,773.978,290.39389,185.9658951,1.561543797,0.768048315,42686,231.9279005,0.81575238,0.989715598,0.886234202,0.798666599,0.006873716,0.001725176,0.637868337,0.996059344,SIRA
42248,781.863,294.7929663,182.919068,1.61160326,0.784206359,42761,231.9306454,0.70100219,0.988003087,0.868469749,0.786757731,0.006977679,0.00164913,0.618987728,0.99756264,SIRA
42251,790.637,295.4422462,182.7716596,1.616455455,0.785676533,42813,231.9388799,0.695375247,0.986873146,0.849361531,0.785056582,0.00699255,0.001638397,0.616313837,0.996243863,SIRA
42257,772.737,285.2306727,189.547831,1.504795234,0.747250699,42749,231.9553479,0.796340268,0.988490959,0.889293484,0.813220211,0.006749904,0.001821,0.661327112,0.995161887,SIRA
42258,775.619,300.0936965,180.4578791,1.662957018,0.798994409,42702,231.9580925,0.787807606,0.989602361,0.882717881,0.772952232,0.007101465,0.001563646,0.597455153,0.993542239,SIRA
42259,797.038,302.5359773,179.271758,1.687583034,0.805523789,42834,231.960837,0.709043624,0.986576084,0.835932143,0.766721496,0.00715909,0.001526118,0.587861852,0.992065688,SIRA
42263,770.713,286.8277958,189.5660572,1.513075706,0.750469166,42902,231.9718148,0.777965946,0.985105589,0.894097369,0.808749425,0.006786735,0.001791004,0.654075632,0.989665949,SIRA
42269,776.825,283.9212175,189.8355744,1.4956165,0.743603722,42786,231.9882806,0.742655844,0.987916608,0.880208281,0.817086805,0.006717008,0.001846836,0.667630847,0.998519712,SIRA
42273,747.197,263.3474917,204.5506204,1.287444111,0.629830327,42638,231.9992571,0.778150023,0.991439561,0.95148664,0.880962471,0.006229685,0.002314598,0.776094876,0.999178777,SIRA
42281,773.575,298.8940676,181.0396281,1.650986974,0.795694396,42703,232.0212085,0.790890385,0.99011779,0.8878718,0.776265686,0.007069229,0.00158341,0.602588415,0.994865624,SIRA
42282,775.793,290.4068702,186.0888605,1.5605817,0.767718961,42728,232.0239523,0.733998785,0.98956188,0.882823068,0.79896165,0.006868333,0.001726374,0.638339719,0.996181283,SIRA
42287,760.138,281.7533756,191.7230217,1.469585515,0.732781536,42736,232.0376707,0.801938139,0.989493635,0.919669645,0.823548858,0.006662884,0.001890599,0.678232721,0.996720983,SIRA
42289,777.408,295.2316555,182.9460853,1.613763175,0.784862773,42739,232.0431579,0.68488647,0.989470975,0.879304445,0.785969775,0.006981287,0.001643382,0.617748487,0.99689976,SIRA
42290,773.065,282.3927409,191.0840509,1.477845689,0.736295041,42768,232.0459014,0.707557429,0.988823419,0.889232908,0.821713408,0.00667753,0.00187792,0.675212924,0.997860509,SIRA
42293,775.769,290.6994621,185.7932768,1.564639298,0.769102925,42758,232.0541318,0.715048946,0.989124842,0.88310738,0.798261304,0.006873465,0.001721614,0.63722111,0.99702119,SIRA
42297,791.941,316.1185256,171.1496864,1.847029535,0.840758803,42751,232.0651051,0.799625681,0.989380365,0.847488422,0.734107894,0.007473781,0.001338936,0.5389144,0.995390814,SIRA
42309,760.08,274.9859954,196.8993123,1.396581797,0.698065443,42731,232.0980222,0.734850195,0.990124266,0.920288541,0.844035791,0.006499468,0.002034703,0.712396417,0.994919868,SIRA
42311,772.834,289.7912793,186.665338,1.552464332,0.764909989,42883,232.1035079,0.705183333,0.986661381,0.890206403,0.800933377,0.006849077,0.001738591,0.641494274,0.99589698,SIRA
42316,770.012,293.4460478,184.402955,1.591330507,0.777886363,42757,232.1172216,0.774649434,0.989685899,0.896849325,0.791004763,0.006934636,0.001674634,0.625688536,0.995677255,SIRA
42329,778.504,298.9254323,180.931875,1.652143561,0.796016991,42765,232.1528735,0.734814686,0.989804747,0.877659738,0.776624698,0.007061954,0.001584709,0.603145921,0.99648365,SIRA
42334,781.93,290.8127545,185.6955519,1.566072808,0.769588705,42863,232.1665843,0.70242915,0.987658353,0.870088478,0.798337008,0.006869484,0.00172127,0.637341979,0.998123942,SIRA
42334,775.299,290.009603,187.077791,1.550208613,0.764119708,42994,232.1665843,0.693283985,0.984649021,0.885035563,0.80054792,0.006850513,0.00173561,0.640876971,0.993493001,SIRA
42343,777.505,287.2648556,188.7754963,1.521727456,0.753761659,42866,232.1912618,0.731489479,0.987799188,0.880207586,0.808282869,0.006784235,0.001786217,0.653321197,0.994176803,SIRA
42348,775.415,288.4833711,187.6296384,1.537514934,0.759591731,42959,232.2049703,0.694138474,0.985777136,0.885063381,0.804916309,0.006812208,0.001763886,0.647890265,0.996140958,SIRA
42354,785.09,296.6979584,182.7057313,1.623911611,0.787904802,42940,232.2214195,0.686205891,0.986353051,0.86350609,0.782686274,0.007005193,0.001621626,0.612597803,0.994804685,SIRA
42354,767.735,286.4320226,189.3972708,1.512334478,0.750183776,42806,232.2214195,0.829543451,0.989440733,0.902987246,0.810738329,0.006762809,0.001802311,0.657296639,0.994052369,SIRA
42370,767.68,291.2183681,185.8198785,1.567207827,0.769972173,42854,232.2652783,0.78550241,0.988705838,0.903457808,0.797563972,0.006873221,0.001715545,0.636108289,0.99691389,SIRA
42394,770.819,291.9273219,185.6094042,1.572804585,0.771848166,42735,232.331051,0.684392354,0.992020592,0.896622096,0.79585237,0.006886053,0.001704041,0.633380995,0.996184532,SIRA
42402,775.087,288.0599354,188.653289,1.526927714,0.755707012,42920,232.3529711,0.794401978,0.987931034,0.886942162,0.806613286,0.006793546,0.001773935,0.650624993,0.993457334,SIRA
42406,773.906,291.3163606,185.6808184,1.568909288,0.770545099,42948,232.3639304,0.790139559,0.987380088,0.889735145,0.797634331,0.006869697,0.001715271,0.636220526,0.998172292,SIRA
42411,775.906,289.1281694,187.9553781,1.538280907,0.759868917,42962,232.3776287,0.817640254,0.987174713,0.885258604,0.803718397,0.006817292,0.001754718,0.645963261,0.993672951,SIRA
42412,762.522,279.0436429,194.1209661,1.437472976,0.718366103,42819,232.3803683,0.724310477,0.990494874,0.916629563,0.832774278,0.006579356,0.001951966,0.693512999,0.996906194,SIRA
42414,768.017,289.0165233,187.3363113,1.542768304,0.761482498,42814,232.3858474,0.797315588,0.990657262,0.903602512,0.804057307,0.006814177,0.001756876,0.646508152,0.997412286,SIRA
42415,784.924,295.5216002,183.4763231,1.610679761,0.783924726,42928,232.3885868,0.692535023,0.988049758,0.865115551,0.786367517,0.006967384,0.001643432,0.618373871,0.996002279,SIRA
42418,780.397,288.3388968,188.1794772,1.532254745,0.757674189,42956,232.3968051,0.742664052,0.987475556,0.87524345,0.805984928,0.00679756,0.001769459,0.649611705,0.995370617,SIRA
42419,780.557,302.7231965,178.9555491,1.691611118,0.806559868,42909,232.3995444,0.731172973,0.988580484,0.874905294,0.76769652,0.0071365,0.001529056,0.589357947,0.996964455,SIRA
42420,775.479,279.8956629,193.8871989,1.443600529,0.72121392,42942,232.4022837,0.703097807,0.987844069,0.886421834,0.830317559,0.0065982,0.00193456,0.68942725,0.995257542,SIRA
42421,786.412,302.6513978,179.1325303,1.689539009,0.806027985,42926,232.405023,0.697989338,0.988235568,0.861966728,0.767896744,0.007134471,0.001530216,0.58966541,0.996262712,SIRA
42424,764.122,283.9210072,190.6191729,1.489467208,0.741112365,42872,232.4132407,0.785949831,0.989550289,0.913053174,0.818584165,0.006692462,0.001853613,0.670080036,0.99806224,SIRA
42428,774.635,284.8893188,190.1533835,1.498207991,0.744642007,42844,232.4241971,0.724484743,0.990290356,0.888522015,0.815840334,0.006714654,0.001834949,0.665595451,0.997200424,SIRA
42429,762.767,283.3449663,191.3369869,1.480868759,0.737562122,42860,232.4269361,0.759151906,0.989944004,0.916407994,0.820296684,0.006678097,0.001865161,0.672886649,0.996456817,SIRA
42429,779.817,285.3447964,190.7662919,1.495782056,0.743670257,43035,232.4269361,0.827963704,0.985918438,0.876773193,0.81454766,0.00672523,0.001826219,0.66348789,0.992433281,SIRA
42431,778.43,297.233562,182.626619,1.627547854,0.788978148,43023,232.4324141,0.747235137,0.986239918,0.879941907,0.781985764,0.007005104,0.001615808,0.611501735,0.995248337,SIRA
42432,776.089,290.0717123,187.1721732,1.549758745,0.763961588,42908,232.435153,0.756957328,0.988906498,0.885279302,0.801302379,0.006836155,0.001738511,0.642085502,0.995077622,SIRA
42435,783.888,301.4629752,180.7265336,1.668061514,0.800376048,42968,232.4433696,0.767151767,0.98759542,0.867812773,0.771051136,0.007104112,0.001548896,0.594519855,0.991695689,SIRA
42436,761.749,280.4273573,193.3043486,1.450703822,0.724456443,42920,232.4461084,0.791834602,0.988723206,0.919010597,0.828899544,0.006608242,0.001924302,0.687074453,0.996741535,SIRA
42438,762.303,287.5245902,188.8720731,1.522324532,0.753986288,42893,232.4515859,0.809267735,0.989392209,0.917718559,0.808458107,0.006775168,0.001785377,0.653604511,0.994998181,SIRA
42438,782.142,297.9735621,182.2210678,1.635231127,0.791217885,43022,232.4515859,0.790735807,0.98642555,0.871753214,0.780108088,0.007021386,0.001604064,0.60856863,0.995150366,SIRA
42440,775.99,296.2352492,183.021438,1.618582241,0.786315908,42863,232.4570633,0.777232437,0.990131349,0.885672153,0.784704264,0.006980095,0.001632545,0.615760782,0.996659467,SIRA
42447,770.203,289.5305183,187.1340598,1.54718237,0.763052747,42916,232.4762331,0.725403743,0.989071675,0.899179617,0.802942068,0.006820989,0.001748896,0.644715965,0.997493174,SIRA
42454,764.421,285.0157506,190.0534166,1.499661283,0.745221287,42869,232.4954013,0.770168532,0.990319345,0.912984198,0.815728257,0.006713519,0.001833631,0.665412589,0.997893496,SIRA
42457,771.244,281.6350583,193.7487083,1.453609992,0.725765254,42896,232.5036158,0.757700682,0.989765946,0.896965153,0.825549266,0.006633419,0.001900593,0.681531591,0.990681131,SIRA
42458,787.486,292.7073323,185.6122229,1.576983065,0.773232832,43109,232.5063539,0.717171717,0.984898745,0.860366939,0.794330474,0.006894044,0.001693007,0.630960901,0.995014656,SIRA
42463,796.355,308.3238598,175.9624395,1.752214056,0.821154102,43014,232.5200438,0.671351779,0.987190217,0.841408927,0.754142232,0.007261,0.001448736,0.568730506,0.996537587,SIRA
42464,790.375,301.7244665,179.8434926,1.677705777,0.802945783,42978,232.5227817,0.679641485,0.988040393,0.854209458,0.770646095,0.007105418,0.001545928,0.593895403,0.996381749,SIRA
42472,764.912,287.4163471,188.7435424,1.522787712,0.754160315,42930,232.5446838,0.760329395,0.98933147,0.912199076,0.809086491,0.006767196,0.001788827,0.65462095,0.996848739,SIRA
42476,775.825,298.4518582,181.8538174,1.641163559,0.792921509,42879,232.555634,0.782073943,0.99060146,0.886800514,0.77920652,0.007026364,0.001597794,0.607162802,0.996453464,SIRA
42479,777.852,285.2182719,190.6807864,1.495789257,0.74367315,43076,232.5638463,0.707700253,0.986140774,0.882247026,0.815389017,0.006714336,0.001830806,0.664859249,0.994489322,SIRA
42483,759.66,273.926306,197.9284273,1.383966466,0.691307315,42954,232.5747957,0.728946465,0.989034781,0.925095404,0.849041478,0.006447904,0.002066874,0.720871431,0.997661887,SIRA
42487,769.384,286.1838545,190.232686,1.504388444,0.747090856,43070,232.5857445,0.727579416,0.986463896,0.901944116,0.812714417,0.006735798,0.001812678,0.660504724,0.993655674,SIRA
42490,771.623,296.8766722,183.8915802,1.614411448,0.785059167,43065,232.5939558,0.797350297,0.98664809,0.896780728,0.783469964,0.006986977,0.001623897,0.613825185,0.990966405,SIRA
42495,767.735,283.2023914,191.8966183,1.475807098,0.735434951,42943,232.6076406,0.805882688,0.989567566,0.905993366,0.821347727,0.00666437,0.001870885,0.674612089,0.99559731,SIRA
42504,784.858,307.9478154,176.2837941,1.7468867,0.819941745,42894,232.6322712,0.702255266,0.990907819,0.867076644,0.755427574,0.007245149,0.001455454,0.57067082,0.996897266,SIRA
42505,769.399,282.2864284,192.9870768,1.462721924,0.729803524,43036,232.6350078,0.768875945,0.987661493,0.90229105,0.824109785,0.006641252,0.001889601,0.679156938,0.993417743,SIRA
42510,779.552,288.2366105,188.6150841,1.528173698,0.756169435,43051,232.6486902,0.799210378,0.987433509,0.879044354,0.807144831,0.006780442,0.001775185,0.651482778,0.995578845,SIRA
42515,803.074,312.7763644,174.0957739,1.796576432,0.83077109,43105,232.6623718,0.716609358,0.986312493,0.828401576,0.743861744,0.007356847,0.001389442,0.553330294,0.994100165,SIRA
42520,787.42,313.1561139,173.4972612,1.804962866,0.832498021,42846,232.6760526,0.785748605,0.992391355,0.861767749,0.743003385,0.007364913,0.001384556,0.55205403,0.996437024,SIRA
42522,778.928,288.8558062,188.1173901,1.535508259,0.758863116,43001,232.6815247,0.694236735,0.988860724,0.880701865,0.805528294,0.006793091,0.001764292,0.648875832,0.996354199,SIRA
